Season,Name,Team,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH,IFH%,BUH,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,NameASCII,PlayerId,MLBAMID
2021,"Dane Dunning","TEX",0.5,1,0,1,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0,1,0,"Dane Dunning",19409,641540
2021,"Shane Bieber","CLE",0,2,0,0.666666666,0.333333333,0,0,0,0,0,0,0.66666667,0,0.33333333,0,1,0,"Shane Bieber",19427,669456
2021,"Patrick Sandoval","LAA",0.5,2,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,"Patrick Sandoval",19447,663776
2021,"Alex De Goti","HOU",0.5,0.5,0.25,0.25,0.5,0,0,0,0,0,0,0,0.25,0.75,0.25,0.75,0,"Alex De Goti",19477,621008
2021,"Ryan Hendrix","CIN",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Ryan Hendrix",19535,641682
2021,"Cionel Pérez","CIN",0,2,0,1,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,"Cionel Perez",19614,672335
2021,"Zach Reks","LAD",0,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0,0,0.66666667,0.33333333,0,1,0,"Zach Reks",19667,676646
2021,"Dustin May","LAD",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Dustin May",19716,669160
2021,"Reiver Sanmartin","CIN",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Reiver Sanmartin",19754,665665
2021,"Seth Elledge","STL",0,2,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,"Seth Elledge",19766,676220
2021,"Keegan Thompson","CHC",0.333333333,2,0.333333333,0.666666666,0,0,0,0,0,0,0,0,0.6,0.4,0.4,0.6,0,"Keegan Thompson",19795,624522
2021,"Daniel Castano","MIA",0,1,0,1,0,0,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,0,"Daniel Castano",19805,641447
2021,"Griffin Canning","LAA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Griffin Canning",19867,656288
2021,"Ian Anderson","ATL",0.25,5,0.142857142,0.714285714,0.142857142,0,0,0,0,0,0,0.09090909,0.36363636,0.54545455,0,1,0,"Ian Anderson",19951,666120
2021,"Josh Lowe","TBR",1,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,"Josh Lowe",19953,666139
2021,"Jesús Luzardo","OAK",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Jesus Luzardo",19959,666200
2021,"Bryse Wilson","ATL",0.142857142,4,0.285714285,0.571428571,0.142857142,1,0,0,0,0,0,0.28571429,0.42857143,0.28571429,0.28571429,0.71428571,0,"Bryse Wilson",19990,669060
2021,"Hunter Owen","PIT",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Hunter Owen",20034,670462
2021,"Darren McCaughan","SEA",0,2,0,1,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,"Darren McCaughan",20038,670766
2021,"Adrian Morejon","SDP",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"Adrian Morejon",20039,670970
2021,"Miguel Sánchez","MIL",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"Miguel Sanchez",20074,667376
2021,"Chris Paddack","SDP",0.111111111,4,0.285714285,0.571428571,0.142857142,0,0,0,0,1,0.142857142,0.14285714,0.35714286,0.5,0.07142857,0.92857143,0,"Chris Paddack",20099,663978
2021,"Zach Pop","MIA",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Zach Pop",20185,647315
2021,"Garrett Whitlock","BOS",1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Garrett Whitlock",20191,676477
2021,"Griffin Jax","MIN",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,"Griffin Jax",20253,643377
2021,"Cory Abbott","CHC",0.5,2,0,1,0,0,0,1,0.5,0,0,0.5,0.5,0,0.5,0.5,0,"Cory Abbott",20277,676265
2021,"Ramón Rosso","PHI",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Ramon Rosso",20368,665759
2021,"Bruce Zimmermann","BAL",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"Bruce Zimmermann",20370,669145
2021,"Luís Madero","MIA",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Luis Madero",20399,650347
2021,"Casey Mize","DET",0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"Casey Mize",20492,663554
2021,"Scott Hurst","STL",0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.75,0.25,0.25,0.75,0,"Scott Hurst",20501,656568
2021,"Edwin Uceta","LAD",0.333333333,3,0,1,0,0,0,1,0.333333333,0,0,0.33333333,0.66666667,0,0.66666667,0.33333333,0,"Edwin Uceta",20539,670955
2021,"Bailey Ober","MIN",0.5,1,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0.5,0,1,0,"Bailey Ober",21224,641927
2021,"Andre Jackson","LAD",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"Andre Jackson",21298,656578
2021,"Kris Bubic","KCR",0,3,0,1,0,0,0,0,0,0,0,0,0.75,0.25,0,1,0,"Kris Bubic",21455,663460
2021,"Joey Bart","SFG",0.5,1,0.5,0.25,0.25,0,0,1,1,0,0,0,0.75,0.25,0.5,0.5,0,"Joey Bart",21524,663698
2021,"Reiss Knehr","SDP",0,1,0,0.5,0.5,0,0,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,0,"Reiss Knehr",21541,663753
2021,"John King","TEX",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"John King",22051,667463
2021,"Max Kranick","PIT",0,7,0,1,0,0,0,0,0,0,0,0.11111111,0.33333333,0.55555556,0.44444444,0.55555556,0,"Max Kranick",22175,668820
2021,"Paul Campbell","MIA",0,3,0,1,0,0,0,0,0,0,0,0,1,0,0.33333333,0.66666667,0,"Paul Campbell",22248,669294
2021,"Tarik Skubal","DET",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Tarik Skubal",22267,669373
2021,"Spencer Howard","PHI",0.666666666,2,0,0.666666666,0.333333333,0,0,0,0,0,0,0.25,0,0.75,0.25,0.75,0,"Spencer Howard",23252,675921
2021,"Aaron Ashby","MIL",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Aaron Ashby",23550,676879
2021,"Ryan Dorow","TEX",0,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0,0,0,0.33333333,0.66666667,0.33333333,0.66666667,0,"Ryan Dorow",23559,676900
2021,"Luis Garcia","HOU",0,3,0,1,0,0,0,0,0,0,0,0.2,0.2,0.6,0.2,0.8,0,"Luis Garcia",23735,677651
2021,"Cody Wilson","WSN",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"Cody Wilson",24671,680963
2021,"Spencer Strider","ATL",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Spencer Strider",27498,675911
2021,"Kohei Arihara","TEX",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Kohei Arihara",27505,685503
2022,"Ender Inciarte","NYM",0.125,6,0.125,0.75,0.125,0,0,1,0.166666666,0,0,0.375,0.375,0.25,0.5,0.5,0,"Ender Inciarte",4922,542255
2022,"Austin Romine","LAA",0.4,1,0.2,0.4,0.4,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.83333333,0,"Austin Romine",5491,519222
2022,"Billy Hamilton","MIA",0.2,1,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.83333333,0,"Billy Hamilton",10199,571740
2022,"Tony Wolters","LAD",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"Tony Wolters",11470,547172
2022,"Dixon Machado","SFG",0.3,1,0.2,0.4,0.4,0,0,0,0,0,0,0.2,0.4,0.4,0.3,0.7,0,"Dixon Machado",11472,553988
2022,"Michael Pérez","NYM",0.25,1,0.25,0.375,0.375,0,0,0,0,0,0,0.625,0.375,0,0.5,0.5,0,"Michael Perez",12977,605421
2022,"Deven Marrero","NYM",0,2,0,0.666666666,0.333333333,0,0,0,0,0,0,0.66666667,0.33333333,0,0.33333333,0.66666667,0,"Deven Marrero",13325,571918
2022,"Terrance Gore","NYM",0.25,0.5,0.25,0.25,0.5,0.5,0,0,0,0,0,0.4,0.2,0.4,0.6,0.4,0,"Terrance Gore",13658,605253
2022,"Anthony Alford","PIT",0.5,1,0,0.5,0.5,1,0,1,1,0,0,0.5,0,0.5,0.5,0.5,0,"Anthony Alford",14329,546990
2022,"Ronald Guzmán","NYY",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Ronald Guzman",14388,608597
2022,"Andrew Knapp","SEA",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"Andrew Knapp",14942,595284
2022,"Gosuke Katoh","TOR",0.166666666,1.5,0.166666666,0.5,0.333333333,0.5,0,0,0,0,0,0.42857143,0.42857143,0.14285714,0.14285714,0.85714286,0,"Gosuke Katoh",15697,641741
2022,"José Godoy","MIN",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Jose Godoy",15808,608422
2022,"José Godoy","PIT",0.1,2.5,0.3,0.5,0.2,0,0,0,0,0,0,0.8,0,0.2,0.3,0.7,0,"Jose Godoy",15808,608422
2022,"Brian O'Keefe","SEA",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Brian O'Keefe",16680,657247
2022,"Alex Jackson","MIL",0.6,2,0.4,0.4,0.2,0,0,0,0,0,0,0,0.8,0.2,0,1,0,"Alex Jackson",17276,656577
2022,"Luis Liberato","SDP",0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,1,0,"Luis Liberato",17307,642451
2022,"DJ Stewart","BAL",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"DJ Stewart",17766,621466
2022,"Drew Jackson","OAK",0,2,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.5,0,"Drew Jackson",17807,623515
2022,"Marcus Wilson","SEA",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"Marcus Wilson",17910,657129
2022,"Ka'ai Tom","SFG",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"Ka'ai Tom",18136,664789
2022,"Travis Blankenhorn","NYM",0,1,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0,1,0,"Travis Blankenhorn",18395,663905
2022,"Taylor Jones","HOU",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Taylor Jones",19533,622100
2022,"Nate Mondou","OAK",0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,"Nate Mondou",19563,670148
2022,"Reiver Sanmartin","CIN",0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,"Reiver Sanmartin",19754,665665
2022,"Dairon Blanco","KCR",0.666666666,3,0,1,0,0,0,0,0,0,0,0.66666667,0.33333333,0,0,1,0,"Dairon Blanco",19779,680118
2022,"Drew Ellis","SEA",0.5,1,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,"Drew Ellis",19873,656403
2022,"Luke Williams","SFG",0.375,1,0.25,0.375,0.375,0,0,0,0,0,0,0.5,0.25,0.25,0.125,0.875,0,"Luke Williams",19931,663897
2022,"Eguy Rosario","SDP",0.333333333,0.5,0,0.333333333,0.666666666,0.5,0,1,1,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,"Eguy Rosario",19964,666703
2022,"Kramer Robertson","STL",0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,"Kramer Robertson",20022,670298
2022,"Stuart Fairchild","SEA",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Stuart Fairchild",20321,656413
2022,"Mickey McDonald","OAK",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Mickey McDonald",20533,676782
2022,"Michael Papierski","SFG",0,4,0,0.8,0.2,0,0,0,0,0,0,0.4,0.6,0,0.4,0.6,0,"Michael Papierski",21386,657709
2022,"Freddy Fermin","KCR",0,1,0,0.5,0.5,0.5,0,0,0,0,0,0.75,0.25,0,0.25,0.75,0,"Freddy Fermin",21840,666023
2022,"Travis Swaggerty","PIT",0.2,1.5,0,0.6,0.4,0,0,1,0.333333333,0,0,0.2,0.6,0.2,0,1,0,"Travis Swaggerty",24491,680552
2022,"Bryan Lavastida","CLE",0.125,1.666666666,0,0.625,0.375,0,0,0,0,0,0,0.25,0.125,0.625,0.125,0.875,0,"Bryan Lavastida",24765,681526
2022,"Korey Lee","HOU",0.25,1.285714285,0,0.5625,0.4375,0,0,1,0.111111111,0,0,0.375,0.4375,0.1875,0.375,0.625,0,"Korey Lee",25543,686676
2023,"Adam Wainwright","STL",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Adam Wainwright",2233,425794
2023,"Charlie Culberson","ATL",1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,"Charlie Culberson",3298,518586
2023,"Shelby Miller","LAD",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Shelby Miller",10197,571946
2023,"Billy Hamilton","CHW",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Billy Hamilton",10199,571740
2023,"Jake Marisnick","CHW",0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,"Jake Marisnick",11339,545350
2023,"Gary Sánchez","NYM",0.25,0.5,0.25,0.25,0.5,0,0,0,0,0,0,0.5,0.25,0.25,0,1,0,"Gary Sanchez",11442,596142
2023,"Tyler Naquin","CHW",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Tyler Naquin",13359,571980
2023,"Matt Reynolds","CIN",0.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,0,"Matt Reynolds",13788,608703
2023,"Anthony Bemboom","BAL",0.222222222,0.8,0,0.444444444,0.555555555,0.2,0,0,0,0,0,0.22222222,0.44444444,0.33333333,0.44444444,0.55555556,0,"Anthony Bemboom",13854,621532
2023,"Eric Haase","CLE",0.285714285,4,0.285714285,0.571428571,0.142857142,0,0,0,0,0,0,0.14285714,0.57142857,0.28571429,0.28571429,0.71428571,0,"Eric Haase",14111,606992
2023,"Raimel Tapia","TBR",0.375,7,0.125,0.875,0,0,0,1,0.142857142,0,0,0.5,0.375,0.125,0.5,0.5,0,"Raimel Tapia",14350,606132
2023,"Austin Wynns","LAD",0.333333333,1,0.333333333,0.333333333,0.333333333,0.5,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0.16666667,0.83333333,0,"Austin Wynns",15271,642851
2023,"Meibrys Viloria","CLE",0,3,0,1,0,0,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,0,"Meibrys Viloria",17109,650619
2023,"Matt Beaty","SFG",0.333333333,3,0,1,0,0,0,0,0,0,0,0,0.66666667,0.33333333,0.33333333,0.66666667,0,"Matt Beaty",17710,607461
2023,"Isan Díaz","DET",0,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0,0,0.66666667,0,0.33333333,0.33333333,0.66666667,0,"Isan Diaz",17922,656371
2023,"Mark Mathias","SFG",0.333333333,4,0.166666666,0.666666666,0.166666666,0,0,0,0,0,0,0.5,0.33333333,0.16666667,0.5,0.5,0,"Mark Mathias",18032,664029
2023,"Rylan Bannon","HOU",0,0.5,0,0.333333333,0.666666666,0,0,0,0,0,0,0,1,0,0,1,0,"Rylan Bannon",19768,676625
2023,"Diego A. Castillo","ARI",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"Diego A. Castillo",19906,660636
2023,"Luke Williams","LAD",0.142857142,1.333333333,0,0.571428571,0.428571428,0,0,1,0.25,0,0,0.42857143,0.28571429,0.28571429,0.42857143,0.57142857,0,"Luke Williams",19931,663897
2023,"Alejo Lopez","CIN",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Alejo Lopez",21127,664670
2023,"Jeter Downs","WSN",0.5,2,0.25,0.5,0.25,0,0,0,0,0,0,0.25,0.75,0,0.5,0.5,0,"Jeter Downs",22202,669023
2023,"Chandler Seagle","SDP",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Chandler Seagle",23552,676882
2023,"Tyler Cropley","KCR",0.2,0,0.2,0,0.8,0,0,0,0,0,0,0,0.8,0.2,0,1,0,"Tyler Cropley",24485,680418
2023,"Braden Shewmake","ATL",0,2,0.333333333,0.666666666,0,0,0,0,0,0,0,0.66666667,0,0.33333333,0.66666667,0.33333333,0,"Braden Shewmake",25817,669699
2024,"Nick Ahmed","SDP",0.2,1.5,0,0.6,0.4,0,0,1,0.333333333,0,0,0.2,0.6,0.2,0,1,0,"Nick Ahmed",12147,605113
2024,"Tyler Heineman","BOS",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"Tyler Heineman",13897,623168
2024,"Amed Rosario","LAD",0.333333333,8,0,0.888888888,0.111111111,0,0,1,0.125,0,0,0.55555556,0.33333333,0.11111111,0.11111111,0.88888889,0,"Amed Rosario",15518,642708
2024,"Aledmys Díaz","HOU",0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Aledmys Diaz",15937,649557
2024,"Forrest Wall","MIA",1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,"Forrest Wall",16496,657088
2024,"Myles Straw","CLE",0.25,2,0.25,0.5,0.25,0,0,0,0,0,0,0,0.75,0.25,0.5,0.5,0,"Myles Straw",17620,664702
2024,"David Fletcher","ATL",0.25,1.666666666,0,0.625,0.375,0,0,1,0.2,0,0,0.5,0.375,0.125,0.125,0.875,0,"David Fletcher",17992,664058
2024,"Cavan Biggio","ATL",0.333333333,0,0.333333333,0,0.666666666,0.5,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,"Cavan Biggio",19252,624415
2024,"Zack Short","BOS",0,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0,0,0.33333333,0.66666667,0,0.33333333,0.66666667,0,"Zack Short",19562,670097
2024,"Zack Short","NYM",0.2,1,0.2,0.4,0.4,0.5,0,0,0,0,0,0.33333333,0,0.66666667,0.16666667,0.83333333,0,"Zack Short",19562,670097
2024,"Ryan McKenna","SFG",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,0,"Ryan McKenna",19928,663630
2024,"Taylor Trammell","NYY",1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,"Taylor Trammell",19960,666211
2024,"Taylor Trammell","LAD",0,0.5,0,0.333333333,0.666666666,0.5,0,0,0,0,0,0.33333333,0.33333333,0.33333333,0.33333333,0.66666667,0,"Taylor Trammell",19960,666211
2024,"Brewer Hicklen","MIL",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,"Brewer Hicklen",20450,676551
2024,"Nick Maton","BAL",0,0,0.333333333,0,0.666666666,0,0,0,0,0,0,0.66666667,0,0.33333333,0,1,0,"Nick Maton",21635,665155
2024,"Jair Camargo","MIN",0,3,0,1,0,0,0,0,0,0,0,0.66666667,0.33333333,0,0,1,0,"Jair Camargo",21730,665856
2024,"Grant Koch","PIT",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"Grant Koch",22045,667428
2024,"Sam Huff","TEX",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"Sam Huff",22209,669087
2024,"Samad Taylor","SEA",0.5,2,0,0.666666666,0.333333333,0,0,0,0,1,1,0,0.25,0.75,0.25,0.75,0,"Samad Taylor",22274,669392
2024,"Livan Soto","CIN",0,0,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,"Livan Soto",22471,670869
2024,"David Bañuelos","BAL",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,"David Banuelos",23250,675915
2024,"Jacob Amaya","HOU",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,"Jacob Amaya",23296,676070
2024,"Vinny Capra","MIL",0.166666666,1,0,0.5,0.5,0.333333333,0,0,0,0,0,0.5,0.33333333,0.16666667,0.33333333,0.66666667,0,"Vinny Capra",25040,681962
2024,"Orelvis Martinez","TOR",0.5,1,0.5,0.5,0,0,0,0,0,0,0,0.5,0.5,0,0,1,0,"Orelvis Martinez",25967,682619
2024,"Kameron Misner","TBR",0.2,0.5,0.4,0.2,0.4,0,0,0,0,0,0,0,0.6,0.4,0.2,0.8,0,"Kameron Misner",26374,670224
2024,"Duke Ellis","CHW",0,2,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0.5,0.5,0,"Duke Ellis",27543,668752
2024,"Duke Ellis","NYY",1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Duke Ellis",27543,668752
2007,"Troy Percival","STL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Troy Percival",29,120401
2007,"Kevin Millwood","TEX",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kevin Millwood",106,119154
2007,"Jorge Julio","COL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jorge Julio",148,406402
2007,"Jorge Julio","FLA",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jorge Julio",148,406402
2007,"Rafael Betancourt","CLE",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Rafael Betancourt",177,429783
2007,"Tim Wakefield","BOS",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tim Wakefield",219,123801
2007,"Juan Cruz","ARI",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Juan Cruz",273,407297
2007,"Kerry Wood","CHC",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kerry Wood",304,134268
2007,"Jake Westbrook","CLE",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jake Westbrook",412,150414
2007,"Scott Elarton","KCR",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Scott Elarton",426,134003
2007,"Rick White","HOU",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Rick White",456,124184
2007,"Scott Linebrink","MIL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Scott Linebrink",564,276530
2007,"Luis Vizcaino","NYY",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Luis Vizcaino",714,150430
2007,"LaTroy Hawkins","COL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"LaTroy Hawkins",729,115629
2007,"Joe Beimel","LAD",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Beimel",979,346847
2007,"Dave Williams","NYM",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Dave Williams",1013,400063
2007,"Steve Kline","SFG",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Steve Kline",1164,117157
2007,"Jesus Colome","WSN",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jesus Colome",1198,400125
2007,"Bobby Seay","DET",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bobby Seay",1225,150144
2007,"Chan Ho Park","NYM",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chan Ho Park",1267,120221
2007,"Rudy Seanez","LAD",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Rudy Seanez",1279,121955
2007,"Randy Flores","STL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Randy Flores",1446,420864
2007,"Tyler Yates","ATL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tyler Yates",1527,407884
2007,"Russ Springer","STL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Russ Springer",1652,122620
2007,"Jose Contreras","CHW",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Jose Contreras",1660,425747
2007,"Kevin Gregg","FLA",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kevin Gregg",1793,276514
2007,"Chad Cordero","WSN",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chad Cordero",1816,430101
2007,"Brian Falkenborg","STL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Brian Falkenborg",1859,237346
2007,"Scott Proctor","NYY",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Scott Proctor",1911,429984
2007,"Matt Thornton","CHW",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Matt Thornton",1918,407819
2007,"Daniel Cabrera","BAL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Daniel Cabrera",1931,425555
2007,"Zack Greinke","KCR",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zack Greinke",1943,425844
2007,"Denny Bautista","COL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Denny Bautista",1947,429714
2007,"Chien-Ming Wang","NYY",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chien-Ming Wang",2074,425426
2007,"John Koronka","TEX",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"John Koronka",2130,425655
2007,"Gary Majewski","CIN",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Gary Majewski",2131,400008
2007,"Sean Henn","NYY",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Sean Henn",2147,430675
2007,"Kelvin Jimenez","STL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kelvin Jimenez",2902,459376
2007,"Zach McClellan","COL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Zach McClellan",2965,444886
2007,"Alberto Arias","COL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Alberto Arias",3087,464244
2007,"Carlos Martinez","FLA",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Carlos Martinez",3167,465593
2007,"Joe Smith","NYM",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Joe Smith",3281,501925
2007,"Romulo Sanchez","PIT",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Romulo Sanchez",4170,454972
2007,"Ross Wolf","FLA",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Ross Wolf",4534,448693
2007,"Matt Lindstrom","FLA",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Matt Lindstrom",4604,434637
2007,"Eric O'Flaherty","SEA",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Eric O'Flaherty",5746,447714
2007,"Wes Littleton","TEX",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Wes Littleton",6236,452725
2007,"John Danks","CHW",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"John Danks",6329,433579
2007,"Andrew Miller","DET",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Andrew Miller",6785,453192
2007,"J.A. Happ","PHI",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"J.A. Happ",7410,457918
2007,"Cha Seung Baek","SEA",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Cha Seung Baek",8214,430657
2007,"Kevin Melillo","OAK",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Kevin Melillo",8278,448590
2008,"Tim Wakefield","BOS",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Tim Wakefield",219,123801
2008,"Bob Howry","CHC",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bob Howry",237,133982
2008,"Will Ohman","ATL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Will Ohman",296,349193
2008,"Bartolo Colon","BOS",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Bartolo Colon",375,112526
2008,"Chad Paronto","HOU",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Chad Paronto",399,406301
2008,"Vladimir Nunez","ATL",0,0,0,0,0,0,0,0,0,0,0,,,,,,,"Vladimir Nunez",532,136727
